name	url	our_price	ingredients	lifestage	food_form	special_diet	packaging_type	food_texture	brand	moisture_warning	%_calories_carbohydrate	%_calories_min_protein	%_calories_min_fat	price_per_kcal
Fancy Feast Gourmet Naturals Trout & Tuna Recipe Plus Coconut Milk Pate Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/fancy-feast-gourmet-naturals-trout/dp/188548	23.78	Trout, Chicken, Fish Broth, Liver, Tuna, Coconut Milk, Natural Flavors, MINERALS [Potassium Chloride, Magnesium Sulfate, Mono And Dicalcium Phosphate, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide], Guar Gum, Taurine, Choline Chloride, Salt, VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. A651518	adult	wet food	grain-free gluten free indoor no corn no wheat no soy pea-free	can	pate			8.093685146753641	41.50607767565964	50.4002371775867	0.009908333333333333
Blue Buffalo Carnivora Coastal Blend Grain-Free Adult Dry Cat Food, 4-lb bag	https://www.chewy.com/blue-buffalo-carnivora-coastal-blend/dp/194354	28.99	Deboned Pollock, Deboned Sole, Deboned Halibut, Dried Chicken, Herring Meal, Chicken Fat (Preserved With Mixed Tocopherols), Tapioca Starch, Dried Egg Product, Dried Tomato Pomace, Dried Tuna, Flaxseed (Source Of Omega 6 Fatty Acids), Dried Pollock, Dried Sole, Dried Halibut, Dried Cod, Gelatin, Fava Beans, Menhaden Fish Meal, Deboned Cod, Natural Flavor, Fish Oil (Source Of Omega 3 Fatty Acids), Lentils, Potassium Sulfate, Choline Chloride, Dried Pork Liver, Dried Sardine, Chicken Cartilage, Cod Liver,Minerals [Calcium Carbonate, Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Calcium Iodate, Sodium Selenite], Vitamins [Vitamin E Supplement, Niacin (Vitamin B3), Thiamine Mononitrate (Vitamin B1), Biotin (Vitamin B7), Vitamin A Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Pantothenate (Vitamin B5), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9)], Dried Chicory Root, Taurine, Salt, Preserved With Mixed Tocopherols, Turmeric, Blueberries, Cranberries, Apples, Blackberries, Pomegranate, Spinach, Pumpkin, Carrots, Dried Kale, Sunflower Seeds, Pumpkin Seeds, L-Carnitine, Dried Kelp, Barley Grass, Parsley, Yucca Schidigera Extract, Dried Yeast, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Aspergillus Niger Fermentation Extract, Dried Trichoderma Longibrachiatum Fermentation Extract, Dried Bacillus Subtilis Fermentation Extract), Oil Of Rosemary.	adult	dry food	high-protein grain-free no corn no wheat no soy pea-free			blue carnivora		18.793431566418914	39.053540544393954	42.15302788918713	0.004029434568835098
Merrick Purrfect Bistro Indoor Senior Pate Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/merrick-purrfect-bistro-indoor-senior/dp/177215	30.96	Deboned Chicken, Chicken Broth, Chicken Liver, Pea Fiber, Natural Flavor, Pea Protein, Inulin, Calcium Carbonate, Organic Dehydrated Alfalfa Meal, Flaxseed Oil, Sodium Phosphate, Guar Gum, Potassium Chloride, Taurine, Salt, Choline Chloride, Sunflower Oil, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin, d-Calcium Pantothenate, Vitamin B12 Supplement, Vitamin A Supplement, Riboflavin Supplement, Folic Acid, Biotin, Pyridoxine Hydrochloride, Menadione Sodium Bisulfite Complex (source of Vitamin K), Vitamin D3 Supplement), Yucca Schidigera Extract, Minerals (Zinc Amino Acid Complex, Sodium Selenite, Manganese Amino Acid Complex, Iron Amino Acid Complex, Copper Amino Acid Complex, Cobalt Glucoheptonate, Potassium Iodide).	senior	wet food	grain-free gluten free no corn no wheat no soy high-protein indoor	can	pate			17.843980343980313	42.997542997543015	39.15847665847667	0.0172
Rachael Ray Nutrish PEAK Natural Grain-Free Coastal Range Recipe with Real Tuna & Beef in Savory Sauce Wet Cat food, 2-oz, case of 24	https://www.chewy.com/rachael-ray-nutrish-peak-natural/dp/170599	23.52	Tuna, Fish Broth, Water, Beef, Palm Oil, Powdered Cellulose, Tricalcium Phosphate, Salt, Guar Gum, Xanthan Gum, Celery Powder, Potassium Chloride, Choline Chloride, Magnesium Sulfate, Calcium Carbonate, Carrageenan, Cassia Gum, Fructooligosaccharide, Taurine, Paprika Extract, Zinc Proteinate, Iron Proteinate, L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Vitamin E Supplement, Thiamine Mononitrate, Niacin, Manganese Proteinate, Vitamin A Supplement, Copper Proteinate, Calcium Iodate, Calcium Pantothenate, Sodium Selenite, Riboflavin, Vitamin B12 Supplement, Pyridoxine Hydrocholoride, Folic Acid, Vitamin D3 Supplement, Biotin, Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity).	adult	wet food	grain-free gluten free high-protein pea-free	tray	shredded			9.572983533351948	42.980742394641354	47.44627407200669	0.0725925925925926
Farmina Natural & Delicious Prime Chicken & Pomegranate Canned Cat Food, 2.8-oz can, case of 12	https://www.chewy.com/farmina-natural-delicious-prime/dp/223653	21.48	Chicken, Herring, Eggs, Sweet Potatoes, Herring Oil, Pomegranate, Fructooligosaccharide, Calcium Carbonate, Potassium Chloride, Vitamin A Supplement, Vitamin D3 Supplement, Vitamin E Supplement, Choline Chloride, Zinc Methionine Hydroxy Analogue Chelate, Manganese Methionine Hydroxy Analogue Chelate, Ferrous Glycine Complex, Copper Methionine Hydroxy Analogue Chelate, DL-Methionine, Taurine, L-Carnitine.	adult	wet food	non-gmo gmo-free gluten free low glycemic grain-free natural	can				7.134767836919583	49.54699886749718	43.31823329558325	0.020317820658342797
Against the Grain Shrimp Daddy with Tuna & Salmon Dinner Grain-Free Canned Cat Food, 2.8-oz, case of 24	https://www.chewy.com/against-grain-shrimp-daddy-tuna/dp/51848	20.05	Tuna, Water Sufficient for Processing, Shrimp, Salmon, Palm Oil, Tricalcium Phosphate, Cellulose Fiber, Xanthan Gum, Taurine, Ferrous Sulfate Monohydrate, Zinc Sulfate Heptahydrate, Vitamin E Supplement, Niacin, Vitamin A Supplement, Thiamine Mononitrate, Vitamin D3 Supplement, Manganese Sulfate Monohydrate, Copper Sulfate Pentahydrate, Pantothenic Acid, Riboflavin Supplement, Choline Chloride, Pyridoxine Hydrochloride, Dicalcium Phosphate, Folic Acid, Potassium Iodide, Potassium Chloride, Magnesium Sulfate Monohydrate, Biotin, Sodium Selenite, Vitamin B12 Supplement.	adult	wet food	grain-free gluten free no corn no wheat no soy pea-free non-gmo	can	shredded			2.5155933743649186	69.39567929282498	28.08872733281011	0.01193452380952381
CANIDAE Life Stages All Life Stages Formula Dry Cat Food, 15-lb bag	https://www.chewy.com/canidae-life-stages-all-life-stages/dp/32581	34.99	Chicken Meal, Brown Rice, Cracked Pearled Barley, Peas, Millet, Chicken Fat, Turkey Meal, Potato Protein, Lamb Meal, Egg Product, Natural Flavor, Flaxseed, Ocean Fish Meal, Potassium Chloride, Salmon Oil, Choline Chloride, Dl-Methionine, Taurine, Suncured Alfalfa Meal, Inulin (From Chicory Root), Lecithin, Sage Extract, Cranberries, Beta-Carotene, Rosemary Extract, Sunflower Oil, Yucca Schidigera Extract, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Lactobacillus Casei Fermentation Product, Dried Lactobacillus Plantarum Fermentation Product, Dried Trichoderma Longibrachiatum Fermentation Extract, Minerals (Zinc Proteinate, Manganese Proteinate, Copper Proteinate, Zinc Sulfate, Manganese Sulfate, Copper Sulfate, Potassium Iodide, Manganous Oxide, Sodium Selenite), Vitamins (Vitamin E Supplement, Niacin, Thiamine Mononitrate, Vitamin A Supplement, Biotin, Calcium Pantothenate, Riboflavin, Pyridoxine Hydrochloride (Vitamin B6), Vitamin B12 Supplement, Vitamin D3 Supplement, Folic Acid), Mixed Tocopherols (A Preservative), Papaya, Pineapple. Contains A Source Of Naturally Occurring Microorganisms.	adult	dry food	no corn no wheat no soy					28.327710108461524	28.465590311533013	43.20669958000546	0.001119321817018554
Almo Nature HQS Complete Tuna Recipe with Pumpkin Grain-Free Canned Cat Food, 2.47-oz, case of 12	https://www.chewy.com/almo-nature-complete-tuna-recipe/dp/159389	20.52	Tuna, Water Sufficient for Cooking, Pumpkin, Sunflower Oil, Tapioca Starch, Natural Flavor, Tricalcium Phosphate, Guar Gum, Minerals (Zinc Oxide, Reduced Iron, Sodium Selenite, Manganese Sulfate Monohydrate, Copper Glycine Complex, Potassium Iodide), Choline Chloride, Taurine, Vitamins (Vitamin E Supplement, Niacin Supplement, Vitamin A Supplement, Vitamin B12 Supplement, Vitamin D3 Supplement, Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Biotin, Folic Acid, Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity)).	adult	wet food	grain-free pea-free	can	chunks in gravy			0.0	79.92125984251969	20.078740157480315	0.026307692307692306
Weruva Truluxe Quick 'N Quirky with Chicken & Turkey in Gravy Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/weruva-truluxe-quick-n-quirky-chicken/dp/104730	39.99	Chicken (Boneless, Skinless Breast), Chicken Broth, Turkey, Sunflower Seed Oil, Guar Gum, Tricalcium Phosphate, Xanthan Gum, Calcium Lactate, Choline Chloride, Zinc Sulfate, Potassium Chloride, Taurine, Vitamin E Supplement, Nicotinic Acid (Vitamin B3 Supplement), Ferrous Sulfate, Manganese Proteinate, Thiamine Mononitrate, Calcium Pantothenate, Vitamin A Supplement, Vitamin D3 Supplement, Riboflavin Supplement (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Copper Sulfate, Potassium Iodide, Sodium Selenite, Biotin, Vitamin B12 Supplement.	adult	wet food	grain-free gluten free pea-free non-gmo no corn no wheat no soy natural	can	shredded			14.045730284647723	65.32897806812878	20.625291647223513	0.016177184466019418
Go! SENSITIVITIES Limited Ingredient Duck Grain-Free Dry Cat Food, 3-lb bag	https://www.chewy.com/go-sensitivities-limited-ingredient/dp/228879	17.99	De-Boned Duck, Duck Meal, Whole Dried Egg, Peas, Pea Flour, Tapioca, Lentils, Chickpeas, Chicken Fat (Preserved With Mixed Tocopherols), Flaxseed, Natural Flavour, Sodium Chloride, Choline Chloride, Calcium Carbonate, Dried Chicory Root, Phosphoric Acid, Potassium Chloride, Vitamins (Vitamin A Supplement, Vitamin D3 Supplement, Vitamin E Supplement, Niacin, L-Ascorbyl-2-Polyphosphate (A Source Of Vitamin C), Thiamine Mononitrate, D-Calcium Pantothenate, Riboflavin, Pyridoxine Hydrochloride, Beta-Carotene, Folic Acid, Biotin, Vitamin B12 Supplement), Minerals (Zinc Proteinate, Iron Proteinate, Copper Proteinate, Zinc Oxide, Manganese Proteinate, Copper Sulphate, Calcium Iodate, Ferrous Sulphate, Manganous Oxide, Sodium Selenite), Taurine, Dried Rosemary.	adult	dry food	sensitive digestion limited ingredient diet grain-free gluten free no corn no wheat no soy natural			petcurean		30.727798406152306	31.847601156493532	37.42460043735416	0.003131845097110374
Whole Earth Farms Grain-Free Real Tuna & Whitefish Pate Recipe Canned Cat Food, 5-oz, case of 24	https://www.chewy.com/whole-earth-farms-grain-free-real/dp/115638	18.69	Tuna, Chicken Broth, Chicken, Chicken Liver, Whitefish, Natural Flavor, Dried Peas, Dried Egg Product, Calcium Carbonate, Organic Dehydrated Alfalfa Meal, Sodium Phosphate, Potassium Chloride, Taurine, Agar-Agar, Ground Flaxseed, Locust Bean Gum, Xanthan Gum, Cinnamon, Flaxseed Oil, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin, d-Calcium Pantothenate, Vitamin B12 Supplement, Vitamin A Supplement, Riboflavin Supplement, Folic Acid, Biotin, Pyridoxine Hydrochloride, Menadione Sodium Bisulfite Complex (source of Vitamin K), Vitamin D3 Supplement), Minerals (Zinc Amino Acid Complex, Sodium Selenite, Manganese Amino Acid Complex, Iron Amino Acid Complex, Copper Amino Acid Complex, Cobalt Glucoheptonate, Potassium Iodide).	adult	wet food	no corn no wheat no soy grain-free	can	pate			23.969820081253644	36.56413232733603	39.466047591410316	0.008557692307692308
Wysong Anergen Dry Dog & Cat Food, 5-lb bag	https://www.chewy.com/wysong-anergen-dry-dog-cat-food/dp/50346	9.59	Lamb Meal, Brown Rice, Flaxseeds, Sweet Potato, Soybean Oil, Dried Plain Beet Pulp, Natural Flavor, Coconut Oil, Crab Meal, Montmorillonite Clay, Rice Bran Oil, Salt, Taurine, Calcium Carbonate, Dried Tomato Pomace, Calcium Propionate (a preservative), Choline Chloride, Dried Blueberry Powder, Dried Kelp, Dried Yogurt, Organic Barley Grass Powder, Fish Oil, Yeast Extract, Citric Acid (a preservative), Dried Kale, Dried Spinach, Dried Carrots, Apple Pectin, Mixed Tocopherols (a preservative), Rosemary Extract, Inulin, Yeast Culture, Minerals (Potassium Chloride, Zinc Proteinate, Zinc Sulfate, Ferrous Sulfate, Iron Proteinate, Copper Sulfate, Copper Proteinate, Manganese Sulfate, Manganese Proteinate, Sodium Selenite, Calcium Iodate), Vitamins (Ascorbic Acid [source of Vitamin C], Vitamin E Supplement, Niacin Supplement, Calcium Pantothenate, Vitamin A Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin D3 Supplement, Biotin, Vitamin B12 Supplement, Folic Acid), Dried Aspergillus Oryzae Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Casei Fermentation Product, Dried Lactobacillus acidophilus Fermentation Product, Dried Bacillus Subtilis Fermentation Product, Dried Lactobacillus Plantarum Fermentation Product, Dried Lactobacillus Lactis Fermentation Product, Pepper.	adult	dry food	sensitive digestion pea-free chicken-free					43.946188340807176	27.466367713004487	28.587443946188344	
Purina ONE True Instinct Salmon & Trout Recipe in Sauce Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/purina-one-true-instinct-salmon-trout/dp/119210	21.47	Fish Broth, Salmon, Wheat Gluten, Chicken, Liver, Trout, Natural Flavors, Minerals (Potassium Chloride, Tricalcium Phosphate, Salt,  Magnesium Sulfate, Mono And Dicalcium Phosphate, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide), Powdered Cellulose, Corn Oil, Xanthan Gum, Vitamins (Choline, Vitamin E, Vitamin B-1, Vitamin B-3, Vitamin B-5, Vitamin A, Vitamin K, Vitamin B-6, Vitamin B-2, Vitamin B-12, Vitamin B-7, Folic Acid, Vitamin D-3), Taurine, Carrageenan. D433818	adult	wet food	high-protein pea-free	can	chunks in gravy	purina		5.539954046464169	65.52633818398431	28.933707769551514	0.011469017094017094
Diamond Care Weight Management Formula Adult Grain-Free Dry Cat Food, 15-lb bag	https://www.chewy.com/diamond-care-weight-management/dp/170129	34.99	"Chicken, Chicken Meal, Turkey Meal, Chickpeas, Lentils, Peas, Powdered Cellulose, Chicken Fat (Preserved With Mixed Tocopherols), Natural Flavor, Egg Product, Flaxseed, Sodium Bisulfate, Dl-Methionine, Choline Chloride, Taurine, Dried Chicory Root, L-Carnitine, Dried Lactobacillus Acidophilus Fermentation Product, Dried Bifidobacterium Animalis Fermentation Product, Vitamin E Supplement, Zinc Proteinate, Niacin, Manganese Proteinate, Copper Proteinate, Zinc Sulfate, Manganese Sulfate, Copper Sulfate, Thiamine Mononitrate (Vitamin B1), Vitamin A Supplement, Biotin, Potassium Iodide, Calcium Pantothenate, Riboflavin (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Vitamin B12 Supplement, Manganous Oxide, Sodium Selenite, Vitamin D3 Supplement, Folic Acid.

Contains A Source Of Live (Viable), Naturally Occurring Microorganisms."	adult	dry food	gluten free grain-free no corn no wheat no soy weight control					36.55889911938812	34.576171769481896	28.864929111129978	0.0016699772727272726
BFF OMG Text Me! Chicken & Turkey in Gravy Wet Cat Food Pouches, 2.8-oz pouch, 12 count	https://www.chewy.com/bff-omg-text-me-chicken-turkey-in/dp/208951	15.69	Chicken, Chicken Broth, Turkey, Natural Flavor, Tapioca Starch, Coconut Oil, Guar Gum, Potassium Chloride, Tricalcium Phosphate, Celery Powder, Choline Chloride, Taurine, Salt, Vitamin E Supplement, Zinc Oxide, Reduced Iron, Thiamine Mononitrate (Vitamin B1), Magnesium Sulfate, Niacin Supplement (Vitamin B3), Sodium Selenite, Vitamin A Supplement, Manganese Sulfate, Copper Amino Acid Complex, Pyridoxine Hydrochloride (Vitamin B6), Calcium Pantothenate, Riboflavin Supplement (Vitamin B2), Folic Acid, Vitamin B12 Supplement, Potassium Iodide, Vitamin D3 Supplement, Biotin Supplement.	adult	wet food		pouch	chunks in gravy			6.5420560747663545	45.794392523364486	47.66355140186916	0.1494285714285714
Weruva Truluxe On The Cat Wok with Chicken & Beef in Pumpkin Soup Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/weruva-truluxe-on-cat-wok-chicken/dp/104721	39.99	Chicken Broth, Chicken (Boneless, Skinless Breast), Beef, Pumpkin, Potato Starch, Sunflower Seed Oil, Tricalcium Phosphate, Xanthan Gum, Calcium Lactate, Choline Chloride, Zinc Sulfate, Potassium Chloride, Taurine, Vitamin E Supplement, Nicotinic Acid (Vitamin B3 Supplement), Ferrous Sulfate, Manganese Proteinate, Thiamine Mononitrate, Calcium Pantothenate, Vitamin A Supplement, Vitamin D3 Supplement, Riboflavin Supplement (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Copper Sulfate, Potassium Iodide, Menadione Sodium Bisulfite Complex (Source Of Vitamin K), Sodium Selenite, Biotin, Vitamin B12 Supplement.	adult	wet food	grain-free gluten free pea-free non-gmo no corn no wheat no soy natural chicken-free	can	chunks in gravy			14.045730284647723	65.32897806812878	20.625291647223513	0.01683080808080808
Natural Balance Platefulls Cod, Chicken, Sole & Shrimp Formula in Gravy Grain-Free Cat Food Pouches, 3-oz pouch, case of 24	https://www.chewy.com/natural-balance-platefulls-cod/dp/36092	25.26	Fish Broth, Cod, Chicken Liver, Chicken, Carrots, Sole, Shrimp, Peas, Dried Egg Whites, Ground Dried Peas, Potato Starch, Natural Flavor, Guar Gum, Canola Oil (Preserved with Mixed Tocopherols), Salmon Meal, Ground Flaxseed, Salmon Oil (Preserved with Mixed Tocopherols), Potassium Chloride, Sodium Acid Pyrophosphate, Tetrasodium Pyrophosphate, Minerals (Iron Proteinate, Zinc Proteinate, Copper Proteinate, Manganese Proteinate, Potassium Iodide, Sodium Selenite), Sodium Carbonate, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin, Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity), D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid, Biotin), Spinach, Parsley, Dried Kelp, Choline Chloride, Cranberries, Taurine, Sodium Phosphate, Sodium Hexametaphosphate, Thiamine Mononitrate, Yucca Schidigera Extract, Rosemary Extract.	adult	wet food	grain-free no corn no wheat no soy	pouch	chunks in gravy			24.82915717539864	36.446469248291564	38.72437357630979	0.016975806451612903
Rachael Ray Nutrish Chicken & Shrimp Pawttenesca Natural Grain-Free Wet Cat Food, 2.8-oz, case of 24	https://www.chewy.com/rachael-ray-nutrish-chicken-shrimp/dp/128034	22.56	Chicken, Water, Powdered Cellulose, Shrimp, Vegetable Oil, Tricalcium Phosphate, Salt, Potassium Chloride, Guar Gum, Xanthan Gum, Choline Chloride, Magnesium Sulfate, Carrageenan, Cassia Gum, Paprika Powder, Calcium Carbonate, Taurine, Fructooligosaccharide, Zinc Proteinate,  L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), Iron Proteinate, Vitamin E Supplement, Thiamine Mononitrate, Niacin, Copper Proteinate, Manganese Proteinate, Vitamin A Supplement, Calcium Iodate, Pantothenic Acid, Sodium Selenite, Riboflavin, Vitamin B12 Supplement, Pyridoxine Hydrochloride, Folic Acid, Vitamin D3 Supplement, Biotin, Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity).	adult	wet food	grain-free no corn no wheat no soy pea-free	tray	shredded			25.07394019060139	41.40650673677291	33.51955307262569	0.003996598639455782
